step byteswritten deletes hits images imagesizes inserts merges pkgs realsize reqsize size upkgs usize
1527 58090762961269 218 218 26 68074999312 244 1066 26234 15112638158 15112638158 1362197934038 5858 377912516909
1528 58103284905008 218 218 26 68074999312 244 1067 26262 12521943739 5264930132 1364899639524 5860 378068360596
1529 58110680377833 218 218 26 68074999312 244 1068 26370 7395472825 6853817946 1370535700016 5861 378224157845
1530 58110680377833 218 219 26 68074999312 244 1068 26370 69222080446 15361363243 1370535700016 5861 378224157845
1531 58128003438432 218 219 26 68074999312 244 1069 26452 17323060599 9544158265 1375336816876 5866 378358380178
1532 58156221611050 218 219 26 68074999312 244 1070 26692 28218172618 24717346456 1386231928895 5884 379076496110
1533 58158616047259 218 219 27 66927918179 245 1070 26743 2394436209 2394436209 1388626365104 5886 379077118050
1534 58167237689634 218 219 27 66927918179 245 1071 26820 8621642375 2132304905 1389852534654 5886 379077118050
1535 58183707822923 218 219 27 66927918179 245 1072 26989 16470133289 13049224274 1398999361807 5886 379077118050
1536 58267429789643 218 219 27 66927918179 245 1073 27178 83721966720 29579936667 1407044058977 5909 382476388321
1537 58267429789643 220 220 25 66927918179 245 1073 25163 32983991146 8057986168 1313588354347 5744 366675322451
1538 58314251379390 220 220 25 66927918179 245 1074 25427 46821589747 28236570638 1327425952948 5763 366955615303
1539 58314251379390 220 221 25 66927918179 245 1074 25427 82474955388 34628661476 1327425952948 5763 366955615303
1540 58364339330844 220 221 25 66927918179 245 1075 25652 50087951454 30854581437 1339798127739 5799 367763426369
1541 58431739541996 220 221 25 67400211152 245 1076 25757 67400211152 26303535832 1343653179804 5813 368565510257
1542 58453820880950 220 221 25 67400211152 245 1077 25844 22081338954 12308278591 1350621880600 5819 368647690201
1543 58470687494219 220 221 26 67164064665 246 1077 26058 16866613269 16866613269 1367488493869 5832 368910060877
1544 58506827266024 220 221 26 67164064665 246 1078 26183 36139771805 22380780956 1375410093056 5847 369746063074
1545 58533523116410 220 221 26 67164064665 246 1079 26296 26695850386 11298897265 1380024604488 5854 370113913970
1546 58575357611587 220 221 26 67164064665 246 1080 26524 41834495177 18903462013 1385719327860 5869 371956373204
1547 58615074573858 220 221 26 67164064665 246 1081 26886 39716962271 29719125818 1398740439745 5885 372838419048
1548 58670138628171 220 221 26 67164064665 246 1082 27031 55064054313 29423785718 1414087531787 5897 382365877252
1549 58728900347857 222 221 24 67164064665 246 1083 25655 58761719686 30107884486 1337949146016 5764 371069028507
1550 58731374928858 222 221 25 66927918179 247 1083 25752 2474581001 2474581001 1340423727017 5768 371102366579
1551 58802379921207 222 221 25 66927918179 247 1084 25807 71004992349 21205970367 1344028508214 5789 371964402335
1552 58802379921207 222 222 25 66927918179 247 1084 25807 82709207313 31311424143 1344028508214 5789 371964402335
1553 58802379921207 222 223 25 66927918179 247 1084 25807 69250685960 32195296623 1344028508214 5789 371964402335
1554 58897133801838 222 223 25 66927918179 247 1085 26022 94753880631 38155064168 1353768684295 5816 375279212655
1555 58920470625649 222 223 25 66927918179 247 1086 26098 23336823811 11626468844 1360238894837 5816 375279212655
1556 58920470625649 222 224 25 66927918179 247 1086 26098 90357769945 34377362482 1360238894837 5816 375279212655
1557 58926208076971 222 224 25 66927918179 247 1087 26181 5737451322 3805579865 1363581909950 5816 375279212655
1558 58993766968828 222 224 25 67558891857 247 1088 26290 67558891857 20020096144 1366620962832 5837 375924485718
1559 58993766968828 222 225 25 67558891857 247 1088 26290 71004992349 26303535832 1366620962832 5837 375924485718
1560 59056590400768 222 225 25 67558891857 247 1089 26587 62823431940 44820355893 1387609899595 5870 381653573067
1561 59118204813858 222 225 25 67558891857 247 1090 26854 61614413090 34153162024 1402402722938 5913 383397408030
1562 59185619865069 223 225 24 67486971534 247 1091 25342 67415051211 31859757829 1319333906772 5781 372138230086
1563 59185619865069 223 226 24 67486971534 247 1091 25342 67558891857 35042750965 1319333906772 5781 372138230086
1564 59253308342709 223 226 24 67623684748 247 1092 25579 67688477640 25226161423 1324198952472 5808 373531174279
1565 59326015012827 223 226 24 68455279043 247 1093 25684 72706670118 24601646950 1329490571379 5822 374304679145
1566 59393388666488 223 226 24 68455279043 247 1094 25865 67373653661 31778427754 1338102505354 5856 376908426778
1567 59476361347246 223 226 24 68455279043 247 1095 25988 82972680758 31012918347 1345213217388 5878 379292801013
1568 59558825475379 223 226 24 69236383203 247 1096 26224 82464128133 45294047866 1366062932431 5906 380906070139
1569 59580483418433 223 226 24 69236383203 247 1097 26343 21657943054 19961145172 1381983424163 5912 380932606978
1570 59679945983505 223 226 24 69236383203 247 1098 26544 99462565072 36294851921 1391088219290 5940 383240940595
1571 59688685511406 223 226 24 69236383203 247 1099 26552 8739527901 865034620 1391206104816 5941 383254637673
1572 59777563397301 223 226 24 69236383203 247 1100 26715 88877885895 30409050180 1397374783398 5964 384443093475
1573 59777563397301 223 227 24 69236383203 247 1100 26715 23336823811 16866613269 1397374783398 5964 384443093475
1574 59857061708690 223 227 24 70127839154 247 1101 26864 79498311389 37707139043 1409499441126 5985 385997960246
1575 59889426009446 224 227 23 71004992349 247 1102 25769 32364300756 17135473819 1353277880649 5899 380426347466
1576 59975877234849 224 227 23 71004992349 247 1103 26039 86451225403 36384760163 1363345731434 5926 381887964010
1577 60019069014972 224 227 23 71004992349 247 1104 26232 43191780123 21742954742 1374173210801 5935 382262986025
1578 60019069014972 224 228 23 71004992349 247 1104 26232 67558891857 16448600021 1374173210801 5935 382262986025
1579 60070766005048 224 228 23 71004992349 247 1105 26405 51696990076 21586611600 1382678420754 5962 385008072453
1580 60137428166538 224 228 23 71004992349 247 1106 26706 66662161490 36577160676 1397643592168 6001 386225020668
1581 60208847479446 224 228 23 71419312908 247 1107 26891 71419312908 24554815045 1402400743586 6021 387067600678
1582 60292920602030 226 228 21 71419312908 247 1108 25546 84073122584 34264710100 1334235741283 5912 378189784897
1583 60389377701437 226 228 21 71419312908 247 1109 25679 96457099407 38327701477 1346970873970 5938 381110216981
1584 60466941538275 226 228 21 77563836838 247 1110 25855 77563836838 27590682149 1353115397900 5958 382428815871
1585 60466941538275 226 229 21 77563836838 247 1110 25855 23336823811 16866613269 1353115397900 5958 382428815871
1586 60470512044006 226 229 22 74284414593 248 1110 25910 3570505731 3570505731 1356685903631 5959 382539994976
1587 60470512044006 226 230 22 74284414593 248 1110 25910 99462565072 30922484926 1356685903631 5959 382539994976
1588 60552638692814 226 230 22 78531074113 248 1111 26068 82126648808 41725493173 1369590471993 5992 387525325616
1589 60557183710112 226 230 23 77563836838 249 1111 26212 4545017298 4545017298 1374135489291 6003 387778552413
1590 60560750772079 226 230 24 74284414593 250 1111 26365 3567061967 3567061967 1377702551258 6036 388019313247
1591 60569531434379 226 230 25 71004992349 251 1111 26552 8780662300 8780662300 1386483213558 6042 388425259010
1592 60582102170974 226 230 25 71004992349 251 1112 26774 12570736595 12457874408 1395486888186 6047 388732706312
1593 60591938548485 226 230 26 70127839154 252 1112 26992 9836377511 9836377511 1405323265697 6053 388964573013
1594 60591938548485 228 231 24 74284414593 252 1112 26540 67558891857 16448600021 1386533620260 6040 388315395887
1595 60611835011768 228 231 24 74284414593 252 1113 26743 19896463283 16401322934 1397649421243 6040 388315395887
1596 60703079772770 228 231 24 74284414593 252 1114 26883 91244761002 39374645902 1409395870856 6065 391341616734
1597 60777465824657 229 231 23 74386051887 252 1115 25412 74386051887 27081570621 1332056281395 5952 380257531294
1598 60858264603123 229 231 23 77563836838 252 1116 25642 80798778466 38879875557 1345166582221 5998 381684473362
1599 60940556279366 229 231 23 80798778466 252 1117 25879 82291676243 38522579235 1356453266115 6029 385445607036
1600 60972464138942 229 231 23 80798778466 252 1118 26046 31907859576 21823201602 1368464662408 6045 386820528065
1601 60973959298517 229 231 24 79181307652 253 1118 26072 1495159575 1495159575 1369959821983 6045 386820528065
1602 60983020299063 229 231 24 79181307652 253 1119 26102 9061000546 3805579865 1370281294628 6045 386820528065
1603 61078148582766 229 231 24 79181307652 253 1120 26320 95128283703 40221102606 1382945450198 6069 392074419885
1604 61125272271450 229 231 24 79181307652 253 1121 26687 47123688684 32406190699 1398161279306 6092 394766724982
1605 61183333363403 229 231 24 79181307652 253 1122 27040 58061091953 31541421329 1409098682575 6125 397693195886
1606 61183333363403 231 232 22 79181307652 253 1122 25358 12570736595 3567061967 1311870220943 5990 382834624251
1607 61288075532084 231 232 22 79181307652 253 1123 25606 104742168681 35145909290 1321484105921 6013 384609528914
1608 61326921553321 231 232 22 79181307652 253 1124 25970 38846021237 27387023362 1336993303347 6052 385304934689
1609 61396306414272 231 232 22 79181307652 253 1125 26155 69384860951 34678688899 1348317072345 6086 388650230192
1610 61409004753607 231 232 22 79181307652 253 1126 26231 12698339335 5971574571 1351179034169 6087 388666511910
1611 61430626983758 231 232 22 79181307652 253 1127 26417 21622230151 16314350194 1360102924985 6096 391518101060
1612 61430626983758 231 233 22 79181307652 253 1127 26417 69384860951 31541421329 1360102924985 6096 391518101060
1613 61430626983758 231 234 22 79181307652 253 1127 26417 88877885895 20224498594 1360102924985 6096 391518101060
1614 61473971620897 231 234 22 79181307652 253 1128 26787 43344637139 35316839857 1381825331973 6119 395598684742
1615 61493462829566 231 234 22 79181307652 253 1129 27012 19491208669 14334759593 1392255540096 6124 395990795393
1616 61541591540796 231 234 22 79181307652 253 1130 27292 48128711230 27820133148 1401538230089 6141 396289486727
1617 61558669439339 232 234 22 75974944362 254 1130 26050 17077898543 17077898543 1335643447874 6000 385493123456
1618 61616154256554 232 234 22 75974944362 254 1131 26438 57484817215 33952288072 1344999553859 6037 387582640593
1619 61619741499147 232 234 23 74386051887 255 1131 26499 3587242593 3587242593 1348586796452 6037 387582640593
1620 61619741499147 232 235 23 74386051887 255 1131 26499 88877885895 33360337993 1348586796452 6037 387582640593
1621 61650604260644 232 235 23 74386051887 255 1132 26733 30862761497 19920187084 1359958349280 6048 389956535927
1622 61703923994411 232 235 23 74386051887 255 1133 26948 53319733767 24129725104 1369933445908 6063 391704608555
1623 61716108611822 232 235 23 74386051887 255 1134 27045 12184617411 11483179489 1378530820726 6065 391811802604
1624 61740598125077 232 235 24 71885456419 256 1134 27564 24489513255 24489513255 1403020333981 6084 396729271814
1625 61808286878490 233 235 23 69384860951 256 1135 25884 67688753413 37049152127 1330938128224 5926 386260040015
1626 61876641415107 233 235 23 69384860951 256 1136 26095 68354536617 37333807548 1341807847626 5955 389088162544
1627 61915566742256 233 235 23 69384860951 256 1137 26264 38925327149 21523167508 1349870413278 5963 389461570892
1628 61935335097188 233 235 23 69384860951 256 1138 26389 19768354932 13261436377 1357454150799 5970 390179601299
1629 62028022226625 233 235 23 69384860951 256 1139 26737 92687129437 36906711147 1372577443398 6021 393698507573
1630 62028022226625 233 236 23 69384860951 256 1139 26737 84073122584 24601646950 1372577443398 6021 393698507573
1631 62078587929574 233 236 23 69384860951 256 1140 26901 50565702949 30830929266 1384217819198 6033 396338576314
1632 62151683521675 233 236 23 73095592101 256 1141 27166 73095592101 43447521291 1406747708350 6075 400035686683
1633 62182319760796 234 236 22 71240226526 256 1142 25732 30636239121 18113410583 1316437334809 5922 387650979650
1634 62211442250156 234 236 22 71240226526 256 1143 25777 29122489360 19901952701 1328481925626 5925 387739239737
1635 62255795156325 234 236 22 71240226526 256 1144 26099 44352906169 26725205472 1342198592674 5946 390230775518
1636 62355251550112 234 236 22 71240226526 256 1145 26373 99456393787 29193887708 1350410225459 5979 391706001030
1637 62355251550112 234 237 22 71240226526 256 1145 26373 67558891857 16448600021 1350410225459 5979 391706001030
1638 62398058480029 234 237 22 71240226526 256 1146 26669 42806929917 35870231900 1373448800444 5992 392380738544
1639 62435893845571 234 237 22 71240226526 256 1147 27018 37835365542 23171047641 1382161676626 6011 393056940581
1640 62435893845571 234 238 22 71240226526 256 1147 27018 88877885895 31634028430 1382161676626 6011 393056940581
1641 62485164652392 234 238 22 71240226526 256 1148 27160 49270806821 18656086081 1388625553530 6011 393056940581
1642 62544206219868 234 238 22 71240226526 256 1149 27384 59041567476 24879216518 1398396314185 6033 394287780584
1643 62547390762070 234 238 23 69384860951 257 1149 27492 3184542202 3184542202 1401580856387 6033 394287780584
1644 62547390762070 235 239 22 71240226526 257 1149 27437 88877885895 30409050180 1398010350656 6032 394176601479
1645 62599990204000 235 239 22 71240226526 257 1150 27629 52599441930 30632698575 1412774427044 6049 394938212425
1646 62599990204000 236 240 21 69384860951 257 1150 25713 99456393787 30107884486 1313311861972 5851 374427083722
1647 62599990204000 236 241 21 69384860951 257 1150 25713 12570736595 12457874408 1313311861972 5851 374427083722
1648 62662105740439 236 241 21 69384860951 257 1151 25813 62115536439 20502422570 1316385830935 5857 374599199569
1649 62720816002980 236 241 21 69384860951 257 1152 25924 58710262541 20313754886 1322496651546 5867 375758528393
1650 62723539299701 236 241 22 68869698784 258 1152 25955 2723296721 2723296721 1325219948267 5867 375758528393
1651 62792571293223 236 241 22 69208427236 258 1153 26075 69031993522 25921169957 1335541679248 5886 379811613625
1652 62863428855991 236 241 22 70121211859 258 1154 26229 70857562768 34619592329 1344283705577 5910 381345987255
1653 62890580697731 236 241 22 70121211859 258 1155 26466 27151841740 23554833477 1358864810722 5924 382177636278
